"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001134982",2761.88813222012,-0.510690646789892,0.129440884609984,4.02474045359378e-05,0.000321510220648337
"NM_053539",3096.44260016248,-2.17343707286941,0.648967830431377,4.06515965709317e-05,0.000324502701011629
"NM_001107528",761.675756658636,0.631022789797435,0.163051257955266,4.08192462780239e-05,0.000325603995038084
"NM_001013928",2986.68839935563,0.833068397987287,0.222699843348334,4.09639832208951e-05,0.000326521052301437
"NM_013106",6873.05484298272,0.384361787527883,0.0967732172579286,4.16279192210576e-05,0.000331572271616965
"NM_001134979",430.900041288964,-0.741603233789166,0.195420031474863,4.16788488379961e-05,0.000331737020359319
"NM_001106571",118.923976834352,-0.945312790006708,0.256720532009775,4.24116073708786e-05,0.000337324517508192
"NM_173838",218.393068224194,1.35741218051793,0.386184037981479,4.29049485264873e-05,0.000341001069158342
"NM_001013195",1592.73845825294,0.711319856449678,0.186835559180846,4.30539853614765e-05,0.000341937806983834
"NM_201424",41.8935131406737,2.02494503671401,0.598391178448996,4.31202085679446e-05,0.000342215953381488
"NM_001008773",2883.1207535946,0.88907000740376,0.239958094265543,4.3387771203228e-05,0.000344090437134493
"NM_001108102",3581.83175716806,0.727657637655876,0.19157614120312,4.4377089053785e-05,0.000351682017877106
"NM_001025063",88.141260213129,-1.79803750851668,0.528270693752582,4.44795531384264e-05,0.000352203554919746
"NM_012867",4069.44266346021,-0.487748245373434,0.12399540132518,4.45071231873421e-05,0.000352203554919746
"NM_145782",14030.7949669683,-2.18690566537365,0.658904495352011,4.48706699438352e-05,0.000354824446967545
"NM_001001505",5501.92156945328,-0.995916077151937,0.273834836640761,4.49870293586217e-05,0.000355488283865535
"NM_001108354",494.882159857718,1.4389785232768,0.413720332543137,4.53145415299282e-05,0.00035781849640047
"NM_145771",557.581142117904,-0.962010511758939,0.263895196896269,4.59518766265679e-05,0.000362590059597264
"NM_031325",14830.0580469332,0.850671275473369,0.230685195986663,4.65717651558569e-05,0.000367217196426627
"NM_001013189",3678.41605608243,-0.457530124038178,0.116211200320599,4.66402761669382e-05,0.000367493210487771
"NM_001013144",2192.27143931687,-0.530124361317598,0.136131639103405,4.67932084090839e-05,0.000368433531824
"NM_001108902",473.994174572658,-0.653871879732671,0.171293798137181,4.70310375775461e-05,0.000370040473565657
"NM_001107205",328.161405677394,0.991879403111697,0.273230848295659,4.70829005033453e-05,0.00037018297686071
"NM_001107038",278.072858897526,-0.812423663033515,0.218275778664748,4.71814474310595e-05,0.000370692059759213
"NM_001013241",672.986294897519,0.655284412809692,0.171609578893845,4.72637334477589e-05,0.000370807316491431
"NM_001044266",896.296331504302,2.32109035228828,0.700678684990634,4.72616566491299e-05,0.000370807316491431
"NM_001011946",1804.4332474332,0.660974819697326,0.17336773267026,4.75994509685432e-05,0.000373174251767678
"NM_001270684",124.993911750899,0.902362247491429,0.245758126426273,4.76545780735739e-05,0.000373339580222113
"NM_012711",96.9194941159363,-1.31367104090329,0.375985993224855,4.77969292521449e-05,0.0003741875232245
"NM_001007667",3809.03605639274,0.730286371184477,0.193150754252581,4.821234048606e-05,0.000377170435414484
"NM_001163320",1251.79429020099,0.442729692020116,0.112332061177525,4.82986444143925e-05,0.00037757628790952
"NM_017269",1535.64795770538,-0.533285571002335,0.137336512311927,4.87341957634446e-05,0.000380709871177678
"NM_053343",45.1008511992888,-1.52793093249994,0.442122609743076,4.91293645338939e-05,0.000383523751037543
"NM_001024260",879.308116892783,0.667017398817434,0.175679060039618,4.98435692308453e-05,0.000388822380742469
"NM_017272",7709.26656153192,2.2628280915152,0.683228083403438,5.00648998694974e-05,0.000390271372969898
"NM_001014167",881.450266033447,-0.609298897394788,0.159242842822309,5.04720605219393e-05,0.000393165880543062
"NM_001128083",1110.32443567791,-0.537477402962128,0.13883624887493,5.06162856643668e-05,0.000394009525313538
"NM_001008882",97.4478349291523,-1.61055087234518,0.474297656902755,5.07253651860824e-05,0.000394578585362377
"NM_019343",53.4941096233613,-1.45950348523945,0.422941118373101,5.08228655191787e-05,0.000395056831335473
"NM_053488",762.7719008351,-0.839730750133289,0.22797973060164,5.10383174827918e-05,0.000396450613421573
"NM_001100499",571.120466744801,0.858855309621219,0.233619328268292,5.1720565658507e-05,0.000401465792032912
"NM_001042561",1396.08714056244,1.33474446253788,0.384683156171154,5.1847880770465e-05,0.000402169417461428
"NM_022955",70.8540267973582,-1.17479785599363,0.332653507423134,5.24339698721368e-05,0.00040642811417498
"NM_001191827",306.859386981843,0.843073569037761,0.229135827034924,5.27108297605175e-05,0.000408285579670449
"NM_013084",3880.6681274249,0.566798677710735,0.144189388555682,5.27881220270573e-05,0.000408595710933496
"NM_001025703",929.905913789335,0.592633133936027,0.154789413123089,5.30713197775247e-05,0.000410498050296115
"NM_001109253",225.700832282155,0.892201021727586,0.244601404243944,5.35798354760078e-05,0.000414139278013287
"NM_001170539",5131.6156857675,-0.501535128600163,0.129287569035257,5.39727473400672e-05,0.000416882459736519
"NM_031976",3637.79506032697,-0.615088734356617,0.161713792254166,5.45459444635098e-05,0.000421013313776056
"NR_132743",611.554823971219,0.612461203476248,0.160956975083579,5.48536393193616e-05,0.00042309051761938
"NM_001142758",862.315956223782,-0.722745708870228,0.193572685389109,5.51592560694943e-05,0.000425148784659321
"NM_001007802",1090.9065342341,-0.825196421470924,0.225424525360294,5.56836733247656e-05,0.000428889416450863
"NM_001034109",631.793695879726,-0.488055804291692,0.125886244277405,5.61203369737732e-05,0.000431949372581295
"NM_001105779",918.915980208145,0.641727331732699,0.169692725040808,5.65029689172954e-05,0.000434589455178749
"NM_001106242",863.731722022831,0.487424664305855,0.125770046502807,5.69770442893481e-05,0.000437928676780357
"NM_001170459",2069.99888941647,0.460071361510445,0.118260786783502,5.71451824658604e-05,0.000438913418267197
"NM_001024998",1933.04850408071,-0.42724561928375,0.10939049610886,5.72065551856714e-05,0.000439077324896042
"NM_001191877",709.053888351438,0.580247336635082,0.152128696258548,5.78618256756338e-05,0.000443796156650596
"NM_001106839",343.839126460373,0.949248340599161,0.263958898287414,5.8332373287059e-05,0.000447092571776704
"NM_001107879",1752.93458127501,0.637959354533069,0.168824013592977,5.86394858537729e-05,0.000449132598354875
"NM_001108590",22.960590043241,-2.08013393436275,0.619973232752185,5.87958023476098e-05,0.000450015603732439
"NM_199114",553.632727142918,0.526530383652637,0.137071962941543,5.95031819595072e-05,0.000455112203439243
"NM_001014266",963.307486115098,0.554023901350397,0.144956475884499,5.95769846981563e-05,0.000455359141581449
"NM_001106697",825.024383551199,0.53658389581732,0.139692619517611,5.96438818766911e-05,0.000455552991938404
"NM_001108617",344.852830917187,-0.824902572337841,0.226210691833225,6.10065412906431e-05,0.000465636565675556
"NM_001044249",164.567977877538,-0.868585864161384,0.23975496994635,6.11499982236478e-05,0.00046640694055422
"NM_053316",1121.1766372676,-0.495032784030334,0.12862536587422,6.13288244278662e-05,0.000467445827883834
"NM_053850",510.976163876499,-0.553822697666007,0.145353026916045,6.20440471625292e-05,0.000472568825887931
"NM_201350",167.366832777938,-0.979014424046244,0.275064762699416,6.20984768410992e-05,0.000472655165852308
"NM_175580",3493.93952679128,1.02315495935831,0.28885355065718,6.23691508237227e-05,0.000474386162437303
"NM_133581",227.83336230106,-1.29283731826705,0.377810061695405,6.27587934892143e-05,0.000477019020782885
"NM_001025760",938.39054244232,0.712101231321317,0.191989160797083,6.32227416834329e-05,0.000480212625196601
"NM_001013920",62.8744031377402,1.1771806877776,0.339009443968277,6.39011204771865e-05,0.000485029404424763
"NM_153724",9340.06283401179,-1.02937013762864,0.29241365031596,6.51275667747141e-05,0.0004939966475692
"NM_001008375",597.525688143492,0.612737509334921,0.162834690257743,6.54673056099818e-05,0.00049623041322065
"NM_001107264",303.610222329951,1.69897409231635,0.514084564898648,6.5560660712624e-05,0.000496594838878495
"NM_138529",3170.40114716989,-0.720929107608944,0.19553080256293,6.59816467214703e-05,0.00049943871721262
"NM_001108732",398.146207154146,0.542009145081576,0.142478069471288,6.62911373402409e-05,0.000501435306446732
"NM_001134513",754.712463525661,-0.713304161799205,0.193372350577375,6.72497032305163e-05,0.00050833545488098
"NM_001113754",15511.7848432682,-0.53657029332344,0.141647772990163,6.89454190243105e-05,0.000520794322216692
"NM_001107152",457.976390631391,-0.986833937387148,0.279937286238612,6.91593121607134e-05,0.000522050471974332
"NM_001109440",1422.69967449975,0.759591983026265,0.207815330702406,6.97822190950699e-05,0.000525695997544563
"NM_001129880",564.0593842416,-0.599698143316481,0.159846407175392,6.97860478140849e-05,0.000525695997544563
"NM_139192",55195.5311432633,-3.57389065128396,1.17871990260415,6.97252350286036e-05,0.000525695997544563
"NM_001108484",5191.85997533626,0.50997756213477,0.133798119701534,6.98622531037723e-05,0.000525908848347408
"NM_173337",142.311807437398,-0.956247835444484,0.270081317411974,6.99198668984803e-05,0.000525981550166345
"NM_001038596",1509.77885713841,0.434212956187949,0.112636848552686,7.00663510550984e-05,0.000526722233291514
"NM_212520",1153.11711094184,0.569263785967948,0.150862079149379,7.02715645509196e-05,0.000527903095886634
"NM_001129879",478.376263115504,0.609094223607874,0.16261539921478,7.04573806276336e-05,0.000528936721919155
"NM_181088",169.319462700803,-0.778874801936313,0.214205665365378,7.14200171889619e-05,0.000535796681620064
"NM_001012462",1209.45552677981,0.502873139038296,0.132032046776656,7.17030151241097e-05,0.000537184883798658
"NM_012793",8343.23753556576,-0.782026725745121,0.215662637138816,7.16990070258881e-05,0.000537184883798658
"NM_001014114",25.9263266022442,-1.78541660693471,0.538051037394133,7.19337877834557e-05,0.000538545927924192
"NM_001193292",1584.57123090001,0.47132140785333,0.12328543731017,7.25391263803271e-05,0.000542707461213798
"NM_001109090",6374.97338786429,-1.11841694468928,0.323375246280765,7.2788650811579e-05,0.000544203082550374
"NM_001007621",2029.15890220023,0.550963783708766,0.145915483199307,7.29377153195669e-05,0.000544946091025211
"NM_001107601",2290.70557474364,0.457517123151219,0.119453205542496,7.3448444948442e-05,0.000548108889024088
"NM_139110",2127.64481572567,0.659331105660564,0.178022679081281,7.3460983485176e-05,0.000548108889024088
"NM_001024774",2338.65324786235,-0.492237818947992,0.129347638373968,7.35993792026606e-05,0.000548768178854373
"NM_001191794",360.801201876842,0.748667689750288,0.20546933450073,7.36561366288401e-05,0.000548818278902933
"NM_001106484",119.787739586359,-1.2502561570471,0.367940205920231,7.41008624401357e-05,0.000551757134584799
"NM_001012112",200.006983466501,-0.902125129498113,0.253748213012124,7.41575451817634e-05,0.000551804583143542
"NM_012621",260.039381344935,0.898586643183692,0.252727335344798,7.42652962945826e-05,0.000552231708311174
"NM_199385",6752.4471396379,-0.484967064990726,0.127397726726342,7.46063259765343e-05,0.000554391723110181
"NM_001015013",415.423726142004,0.760666462375995,0.209183765043271,7.49620312390142e-05,0.000556657791895401
"NM_001106998",379.288391791125,-1.06705289264572,0.308137905245258,7.52026978529705e-05,0.000558067110995521
"NM_001167842",380.64470406742,-0.707121932750167,0.192829369505428,7.59951323795441e-05,0.000563566336672643
"NM_001007691",770.815017782006,-0.655519937006527,0.177556636205001,7.6436703399411e-05,0.000566457947895094
"NM_001305435",4233.47114124511,-0.752084787475932,0.207283281514767,7.69429834962278e-05,0.000569824877101031
"NM_001013059",7587.00864798424,0.391620148761913,0.101547483309121,7.70515653507953e-05,0.000570243973527343
"NM_212511",6486.78491855253,0.579399094094999,0.154739930276706,7.72606291720745e-05,0.000571405651220036
"NM_012661",1727.7840860273,-0.889142445033072,0.250785630520288,7.75223503226322e-05,0.000572954944972123
"NM_001037199",4338.51042205442,-0.816688376890115,0.227828907173636,7.78725125672939e-05,0.000575155365547528
"NM_053369",146.695754252141,0.821496107526846,0.229085076133629,7.89601925392757e-05,0.000582770537310588
"NM_198789",4893.04094692712,0.491688463548807,0.129496518138023,7.90098275876043e-05,0.000582770537310588
"NM_001007736",936.131934350008,0.660832974959407,0.17947413444433,7.93952797797656e-05,0.000585220046118595
"NM_001007710",705.178360657985,-0.801976110960477,0.223663794864057,8.06713444570053e-05,0.000593827722150627
"NM_001105848",815.612030811307,0.700815249953462,0.191812307587227,8.06279300023639e-05,0.000593827722150627
"NM_032055",929.572242817079,-0.934962435284771,0.266759612395922,8.18093498253104e-05,0.000601800770545945
"NM_001076793",259.142302557244,-0.689473095337875,0.19032204529655,8.22961234027301e-05,0.000604880393821828
"NM_001113344",8623.80863915801,0.690507010041134,0.188988377376178,8.23382957673222e-05,0.000604880393821828
"NM_001106230",645.533083322878,-0.595834016103683,0.160530933435143,8.25169099134955e-05,0.000605786792457309
"NM_001011989",3226.65850323458,0.508040540259798,0.134748516428674,8.26937759755109e-05,0.000606679153778865
"NM_013089",2299.43691924997,-0.631212721043662,0.171241737982167,8.30970267778926e-05,0.000609230073328827
"NM_001191676",2309.2021032993,-0.501287590855509,0.132994654475249,8.33244171551994e-05,0.000610489116471761
"NM_017088",6006.37556500231,0.445571733121373,0.117555220591618,8.34103391640193e-05,0.000610710680875143
"NM_022245",33098.9215905485,0.549032003634656,0.145120259917426,8.38740647464832e-05,0.00061369629228781
"NM_001008847",1554.04879215234,-0.749732188094504,0.207862195978219,8.40220622020431e-05,0.000614369318821339
"NM_001108218",118.750917703666,0.957443074210392,0.273870605571053,8.41236787015715e-05,0.000614702536974574
"NM_138843",3629.5422882232,-0.529815465351513,0.141489522737327,8.43934666480916e-05,0.000616263343672615
"NM_019181",1657.86791955648,-0.532586227998673,0.142347435273973,8.59599389957635e-05,0.000627284504927168
"NM_199267",2184.93504281,0.428619918999452,0.112599504993442,8.6712994767069e-05,0.000632359126732189
"NM_012529",421.877465364453,-0.865918289729176,0.245771046619945,8.79371338495513e-05,0.000640860122300251
"NM_001100506",1221.42025260154,0.540668577407653,0.145029927313369,8.97171054553057e-05,0.000653397883554975
"NM_001100719",5251.41659639674,0.404728520887931,0.106337498805525,9.12828094256331e-05,0.000664359557916618
"NM_031120",10538.8569270646,0.578341024585958,0.156309245750688,9.19783653695772e-05,0.000668977925314007
"NM_017233",52685.6355421912,0.683184146475418,0.187485263983604,9.21117565652583e-05,0.000669504139170148
"NM_031014",1785.27726565008,0.599409967678424,0.162691704048282,9.24648864582712e-05,0.000671625744817429
"NM_053323",2082.04344484434,0.452384227117264,0.119816329612132,9.25338790751756e-05,0.00067168205539148
"NM_001100684",595.46737144999,-0.65713450519491,0.180592446701228,9.3198698405538e-05,0.000676060399544935
"NM_001105713",554.571390491606,0.709276336197139,0.19649369661559,9.35031419868621e-05,0.000677820529617914
"NM_053906",6120.1566530939,0.787402750262491,0.221252435941596,9.4474594806524e-05,0.000684410406762189
"NM_080888",3588.40133982945,0.428579564296427,0.113277641896008,9.49314648608185e-05,0.000687266208972579
"NM_001102408",57.3349575990088,1.72428520446333,0.539027603315204,9.57480195297898e-05,0.00069272050013373
"NM_032058",715.754178429673,0.661057954747334,0.182207656165782,9.67158013398911e-05,0.000699260981605752
"NM_001012156",1088.54452428737,0.535767405086399,0.144131789425435,9.70082300073849e-05,0.000700913219183793
"NM_001006992",12204.0662894488,-0.522909430316318,0.140720465558339,9.7322673928799e-05,0.000702722243351591
"NM_001191885",215.304599425037,0.684127062283727,0.189319883642355,9.79607467143204e-05,0.000706864124975438
"NM_001024883",831.721450884206,-0.450094967841616,0.119777554954264,9.89281426947373e-05,0.000713375324836212
"NM_001108699",410.434106750646,0.758899560225134,0.213205999968581,9.93377969556912e-05,0.000715858710256255
"NM_001108496",1967.52432836687,0.436694714357339,0.116001674144029,0.000100201729022779,0.000721610350572447
"NM_001107806",2845.42102687849,0.545263355311097,0.147403527438182,0.000100288773597473,0.000721763299748744
"NM_001107057",1486.6101285017,-0.594830965868043,0.1625405375663,0.000101206558860655,0.000727890844317154
"NM_001108168",481.006814433356,-0.626592624830346,0.172220069996963,0.00010136516193317,0.000728553798219534
"NM_001008292",371.396231772259,0.666533375852553,0.184408810234161,0.000101838108512612,0.000730971110210634
"NM_001106536",42.367118767172,-1.84803097372484,0.583471281287172,0.000101901424827868,0.000730971110210634
"NM_181388",980.800097378449,0.523931948162205,0.141318139396806,0.00010184819740066,0.000730971110210634
"NM_001107877",502.97591423146,-1.48287141851447,0.461178279393947,0.000102823794792853,0.000737105477966021
"NM_001107770",1655.43022172104,-0.576993889336836,0.157506236003085,0.000103632272469798,0.000742415914074945
"NM_001025707",336.584125422976,-0.562527348032731,0.153036976832325,0.000103778697928375,0.000742979607622987
"NM_012696",59206.3655434923,1.12036934624422,0.334356284027201,0.000106030093542761,0.000758602782763866
"NM_001173972",97.622574673136,-0.95638375280462,0.280439635928658,0.000106244806034353,0.00075964343714784
"NM_001134425",386.22874102128,1.32890270605521,0.406857969812261,0.000106912193156532,0.000763917221199248
"NM_172044",41.0525565698237,-1.35995523842317,0.414174109056425,0.000107189210297564,0.00076539795478104
"NM_001191585",137.696927157386,-1.35359375770222,0.415992154068631,0.000107806821172245,0.000769307231370973
"NM_001107947",119.152872001503,-0.91020388672695,0.263614546657511,0.000107947889245675,0.000769813035921042
"NM_022385",2094.04167791908,0.428639236930845,0.114317764463441,0.0001084380711298,0.000772806214523486
"NM_031086",11325.7419042144,-0.400721741845632,0.106253422047146,0.000109277744750809,0.000778284613264202
"NM_133394",837.932301863691,0.529898373082615,0.143814345545439,0.000109367392466754,0.000778417625292253
"NM_001106639",343.489532367559,0.763359298668574,0.216102795933493,0.000110114327836752,0.00078322564702561
"NM_001131013",1436.88485354521,-0.530682122278036,0.144398828410356,0.000111778645825793,0.000794548404029354
"NM_001105793",34.8257812433068,1.36696742878893,0.423695685851158,0.000115722969801853,0.000821527806404447
"NM_139108",948.652742375227,0.501145025653252,0.135780993678127,0.00011572396616474,0.000821527806404447
"NM_032077",41839.8603023483,-0.50500024432441,0.138532048016052,0.000116247577195376,0.000824711142741837
"NM_001106386",3725.25573401606,-0.416184306072103,0.111559535969684,0.000117130857567248,0.000830440365738575
"NM_001009641",1940.59362319501,0.533817705875243,0.145701926162939,0.000117491542143989,0.000832459453640356
"NM_001105952",771.52969056444,-0.541357032359049,0.148056613204886,0.000117641724309084,0.00083298543074373
"NM_001100841",48.6167235664774,-1.37493810964107,0.425773057777526,0.000118902224846297,0.00084136748523496
"NM_001012115",17639.8224166518,0.41891249337902,0.111717218871382,0.000119862406942236,0.000847092020682645
"NM_001108483",4925.87516814718,0.430398904501963,0.115977031381882,0.000119865683451811,0.000847092020682645
"NM_001015010",252.724263457218,-3.27379208782369,1.13414876439048,0.0001203893599212,0.000850245009411283
"NM_057131",521.45822187051,-0.561163664346205,0.154362496337569,0.000121504670614281,0.000857569644335541
"NM_001145538",61.1283192469511,1.09848491031014,0.331381695477409,0.000124969847165985,0.000881459346441492
"NM_001012357",14764.6992615736,-0.752520613336686,0.212061811376341,0.000126028279005289,0.000888353575919027
"NM_212544",750.286100947423,0.672589113215893,0.189294780543477,0.000126811569180789,0.000893300764787987
"NM_017358",452.639771648771,-0.669995230646834,0.188707208521351,0.000127322764637811,0.000896326112033064
"NM_001106622",1089.79560901051,-0.822293222850881,0.238740336349955,0.000127856036223258,0.000899502889863178
"NM_031797",2292.09872511145,-0.589237689055361,0.163773000225644,0.000128151486740454,0.000901003529852117
"NM_001047900",748.934932683673,0.620466521342166,0.173112084018418,0.000128322314863159,0.000901236162028402
"NM_001082977",271.530754354335,-0.649661431126466,0.18246740249363,0.000128348913665971,0.000901236162028402
"NM_001109476",1176.26251732748,0.456609467580367,0.123795000654367,0.00012933923030872,0.000907608879095355
"NM_012770",16.0930833834759,-2.32678726848595,0.740202575210607,0.000129585248774056,0.000908753841786348
"NM_001011956",391.919398826566,0.850588629894665,0.247836754251087,0.000130336293939764,0.000913346081521371
"NM_001108307",80.231390036267,-1.26199427895615,0.389806659658053,0.000130406634177832,0.000913346081521371
"NM_001107022",751.29593780247,-0.679200707956563,0.192148088110611,0.000130977445064804,0.000916758530613129
"NM_001013964",1686.76526261521,0.614422807391652,0.171516239562103,0.000131456223407807,0.000919522868837264
"NM_017030",6352.11230696105,0.36511870191802,0.0977624925910725,0.000131752872084648,0.000921010516905301
"NM_017017",400.645707126072,-0.636494140651777,0.178697093286455,0.000132398802573569,0.000924936348170004
"NM_001024984",1902.08484070225,0.444607132648117,0.120540951424819,0.000132906457348692,0.000927891804074127
"NM_032066",4610.11648311702,-0.530966437355171,0.146108758872079,0.000133051312735808,0.00092831221252312
"NM_001047915",726.584508144078,0.836550504270472,0.243549429216326,0.000133768653463959,0.000932723834197523
"NM_001271380",899.001581685481,2.64014555584216,0.899494418255684,0.000134131956676168,0.000934554781608084
"NM_022387",1454.45827750307,0.497218450671308,0.136093190524406,0.000134201657643393,0.000934554781608084
"NM_199105",241.795446646534,-0.738973179652634,0.211882532718456,0.000134877705930687,0.000938666674268894
"NM_133591",318.820574752404,0.80872412678473,0.234736281534903,0.000136474498026143,0.00094917710485145
"NM_017311",4693.15336042277,-0.58760321642746,0.164152987324908,0.000137276149689266,0.000954147534722351
"NM_001024295",3012.74633237737,-0.517958012686615,0.143321064666887,0.00013824869260914,0.000959690924390538
"NM_001037354",368.117983041145,0.812679185281605,0.236293945935519,0.000138169605827511,0.000959690924390538
"NM_001024236",415.091699942097,0.530321780268307,0.146464349499677,0.000139723928669939,0.000969318184473047
"NM_001012223",207.874414907008,-0.755870179559276,0.217858553587684,0.000140884703076597,0.000976753112101213
"NM_053569",4038.57800827415,0.453292664505413,0.124321550068626,0.000141897203766326,0.000983151314535103
"NM_031654",987.003494003225,-0.447885759098524,0.122257274120204,0.000142745560237562,0.000988404864069176
"NM_053882",5138.050457464,-0.612569908710413,0.172242582117284,0.000142855154661101,0.000988539644367795
"NM_001106065",360.912943507419,-0.548328032218664,0.152269926122899,0.000143351120906748,0.000991346213181092
"NM_001107569",261.172534365337,0.712635520568988,0.204402168470586,0.000144894752102917,0.00100138981793623
"NM_001003401",1197.67377214755,1.06413400433165,0.323935171417738,0.000144999614017757,0.00100148348019318
"NM_053455",632.189941882528,-0.585236035586209,0.16385295246492,0.000145322828041096,0.00100308419002816
"NM_001009239",8674.81808249533,0.662963614021877,0.187691723250679,0.000145759622007391,0.00100546637369627
"NM_001106285",525.299328984424,-0.834302690082463,0.245395054176603,0.000148458104539007,0.00102288190442613
"NM_022924",78011.6282996836,-0.46098785511305,0.126230666188125,0.000148470823472501,0.00102288190442613
"NM_203335",4425.71149200443,-0.578674072286277,0.162108956175588,0.000148574600169159,0.00102295430926261
"NM_001033684",3932.5934008217,0.624119565863079,0.176286766471232,0.000149749489066713,0.00103039673530973
"NM_001012022",63.0539804502847,-1.35002383563939,0.425899351832818,0.000149852039034884,0.00103045590227875
"NM_139113",3147.77898774076,-0.503846520900599,0.13884257134184,0.000151829118422717,0.00104339709953657
"NM_001014015",715.584831722628,0.591015866053028,0.166058234916619,0.000152016954524189,0.00104403378661321
"NM_031154",2100.16574356267,-0.797078499128787,0.233337022320929,0.000153272326733986,0.00105199679575617
"NM_001107052",193.643723431459,1.24636763588148,0.391536778385014,0.000154618145456687,0.00106057024350778
"NM_001107290",619.791965008416,-1.2590452133439,0.397326740829054,0.00015481769274582,0.0010612752837726
"NM_153300",226.409061509785,-0.800827484956268,0.235021032627138,0.000156520899977797,0.00107228059397656
"NM_182951",10381.9224281262,0.388794497951077,0.105732599149899,0.000157423943944973,0.00107779389337607
"NM_172335",12835.5490404412,-0.665198439246757,0.190402047289758,0.000159090054316135,0.00108852134481558
"NM_145773",26.4822358328917,-2.14707877444546,0.714121364957529,0.000160432997869272,0.0010970256363031
"NM_171996",4446.1032044498,-0.550746232985966,0.154357016239768,0.00016087342073087,0.00109935182465806
"NM_001139508",784.779739590658,-0.798344347585544,0.234906788712244,0.000161320395211097,0.00110103428417879
"NM_013063",3212.585146505,0.436853762189047,0.11998368280748,0.000161265965062291,0.00110103428417879
"NM_001106389",669.618514534667,0.666042030062869,0.190777391002198,0.000162017125962391,0.00110510188902705
"NR_132630",72.1973412679828,-1.51174965415377,0.491475941876384,0.000163782274075424,0.00111644747175839
"NM_001013855",12940.09126325,0.601463229503106,0.170121084560295,0.000164795159516266,0.00112265422954932
"NM_001014207",490.064810622251,1.15369626360107,0.360048656959769,0.000165282967159776,0.00112527845053285
"NM_001107170",126.011213566174,-0.924825377721102,0.278403306711123,0.000165527464192267,0.00112624393750669
"NM_022591",1349.34559474334,0.585727516944808,0.165509837177814,0.000165885043023451,0.00112797715553702
"NM_001013913",1673.08854281064,-0.672319714584077,0.193492461275525,0.000166449685658407,0.00113111533599839
"NM_001109545",2792.20848390609,0.555463821599712,0.155929398788922,0.000167313664952626,0.00113628252458229
"NM_001110319",945.990368101382,-0.608548474665535,0.172944096125129,0.000169293484525342,0.00114901666972398
"NM_001031640",5407.52773704934,0.46015000543931,0.127258935387832,0.000169946123541118,0.00115273288991898
"NM_001109060",1921.2123859855,-0.695816705714833,0.201605621598498,0.000171016460663517,0.00115927598303922
"NM_053293",1548.69838209968,-0.910857521024956,0.275198163302922,0.000171576626159571,0.00116235480896737
"NM_001009966",1534.89453091818,-0.545379317412247,0.154353895189735,0.00017184707317884,0.00116346833248488
"NM_001130565",1033.39464280133,0.506584307355692,0.141541897475632,0.000174277894727833,0.00117919799467913
"NM_001011952",2955.05966033544,-0.559952271318061,0.158206045552406,0.000174478924131192,0.00117983035750365
"NM_001107603",93.5038271098873,-0.853059440953793,0.254541666252864,0.000174771378083516,0.00118107977499692
"NM_001107755",69.953938602091,-1.02930801911116,0.31638644612098,0.000175496880572712,0.00118525233135561
"NM_001034854",777.835939651608,0.509002296570861,0.142512167619737,0.000177596557759272,0.00119869479723304
"NM_199208",3552.19950260119,-2.00990676942512,0.690771509862265,0.000178945322678628,0.00120705553452595
"NM_022180",318.542026556258,0.864879785299332,0.259453875330221,0.000179590342125756,0.00121066187611265
"NM_001025029",76.3332868561968,-1.13640538767811,0.356334256178701,0.000179907876357572,0.00121205748641883
"NM_019385",933.859304056824,0.566042435617782,0.160412092863177,0.000180846108580696,0.00121763052112527
"NM_001044227",15371.9478560897,-0.497381409750471,0.140879345419555,0.000181919907562178,0.00122410892401348
"NM_001108236",2171.3011588236,-0.505546350107983,0.141920803905101,0.000184121343544154,0.00123816241323867
"NM_001135007",3141.25282102009,0.884534661538007,0.267945522908266,0.000184361931960698,0.00123902063097116
"NM_017271",3054.16575806422,0.428981440534759,0.118796465649039,0.000185916323154459,0.00124870191816173
"NM_001105717",569.711835193794,-0.580180567657215,0.165319430710529,0.000186034369862493,0.00124873009097418
"NM_001108851",366.416624741801,0.597862122273932,0.170872966592142,0.000187758654514476,0.00125953328606408
"NM_001105829",20.4645720552789,-2.07546270448741,0.693693745713373,0.000187942556881404,0.00125999631043719
"NM_053307",895.439486524506,-0.75755556243463,0.223972706824545,0.000188197778172176,0.00126093661025805
"NM_001008886",6825.45957914072,-1.19833219823906,0.378207296497022,0.000188633019294371,0.00126231052813952
"NM_001014058",139.091223706401,-1.76329850706652,0.597018434353916,0.000188547616957384,0.00126231052813952
"NM_001004260",8966.51766539916,-0.575708537714125,0.164578438800008,0.000189149070083548,0.00126499207358314
"NM_001012005",369.244858588001,-1.06146348812256,0.331974624812786,0.000190048824635333,0.001270234922974
"NM_177421",803.441983681991,-0.539940655147655,0.152917116053278,0.000190330644112427,0.00127134379088009
"NM_001013891",426.389386818426,0.599144881748118,0.171705319881402,0.000191759002634291,0.00128010513748808
"NM_032060",76.9156475360083,-1.10151357400902,0.345863179854198,0.000192433894374041,0.00128382904713776
"NM_001108333",726.610133118185,0.669349097521265,0.19454591066073,0.000193760600383497,0.0012911095170147
"NM_001109443",1907.74632229858,-0.459759038747561,0.128625231244268,0.00019372950378301,0.0012911095170147
"NM_001106540",2612.28733280016,0.483104586645914,0.135717119020346,0.000194665249677084,0.00129556338498681
