"","SRR1177984","SRR1177985","SRR1177986","SRR1178004","SRR1178006","SRR1178013"
"NM_017343",2260.94410512196,1920.19284656352,2063.63270359995,2078.30079966179,1481.28621269129,1603.65283134065
"NM_017344",701.829050725434,610.218405877003,660.399934651823,582.923521370508,629.798559817725,640.986327848966
"NM_017347",926.377982758053,894.403054228015,861.79849628323,845.833925907002,770.033705803805,732.386230153355
"NM_017348",310.913905891319,267.63965170044,282.89472377993,170.118497053026,199.856076315491,216.036132719466
"NM_017351",83370.3820282728,86868.045061186,73300.6457963686,130834.210272012,145330.636200712,159739.727958553
"NM_017353",234.549086900469,216.058191554537,245.425223941529,57.1027122975192,156.190042834796,237.402343647765
"NM_017354",3.63641995194525,5.83941058255505,2.8102124878801,14.2756780743798,15.1151654356254,13.0571289006271
"NM_017355",317.277640807223,297.809939710308,282.89472377993,346.18519330371,204.894464794033,211.288085846511
"NM_017356",449.097864065239,390.267273934096,370.011310904213,113.015784755507,158.709237074067,102.083007768539
"NM_017358",251.822081672209,250.121419952775,238.868061469808,237.92796790633,350.167999258655,369.160644372275
"NM_017360",113.638123498289,94.4038044179733,98.3574370758035,118.963983953165,157.029774247886,106.831054641494
"NM_017361",408.188139605855,430.169912914889,425.278823165855,343.805913624647,280.47029197216,287.256835813796
"NM_017364",779.10297470427,746.471319469954,760.630846719547,714.973543558521,907.749657550615,936.552245690433
"NM_017365",2432.76494785137,1843.30727389321,2061.75922860803,1335.96553979404,717.970358192207,865.331542596103
"NM_019122",25.4549396636168,28.2238178156827,14.9877999353605,101.11938636019,82.2936784828494,100.8959960503
"NM_019123",42.7279344353567,46.7152846604404,39.3429748303214,38.0684748650128,106.645889462468,30.8623046742094
"NM_019124",731.829515328982,851.580709955945,844.93722135595,1150.3817248271,1157.98961865152,916.373046480373
"NM_019138",310.004800903333,252.06789014696,281.95798628397,149.894619780988,179.702522401324,89.0258788679119
"NM_019140",2282.76262483363,2327.97835224528,1984.94675393931,3209.64828705639,3250.60030007255,3308.20165873161
"NM_019141",550.008517731719,542.091949080527,462.748323004256,236.738328066798,429.102752089143,267.077636603736
"NM_019142",948.196502469724,1092.94301403489,1022.91734558836,496.079813084698,578.574943619217,695.588866887951
"NM_019143",69288.3457643648,82738.6085442225,70721.8074699906,51859.9695247032,72543.557045458,126772.851507907
"NM_019147",183.639207573235,114.841741456916,151.751474345525,172.497776732089,69.6977072864949,130.571289006271
"NM_019148",397.278879750019,455.474025439294,537.687322681059,108.25722539738,348.488536432475,341.859374852782
"NM_019149",316.368535819237,439.902263885814,327.858123586012,344.995553464178,385.436718608448,309.810058460333
"NM_019152",635.464386602433,529.439892818325,640.728447236663,438.977100787178,261.156469471083,440.381347466604
"NM_019153",770.921029812393,557.663710634007,937.674233455993,142.756780743798,183.061448053685,261.142578012541
"NM_019156",52358.0835730957,73207.7172383956,56668.8715555982,143233.82631945,100747.616016922,123000.528267344
"NM_019157",81.8194489187682,77.8588077674007,63.6981497252822,4.7585593581266,11.7562397832642,18.9921874918212
"NM_019158",2183.67018114312,3062.77085055012,2889.8351750367,6744.06825030492,3395.03410312408,2645.84911995434
"NM_019163",530.917312984007,622.870462139205,555.4853351043,223.65228983195,664.227547754428,519.911132588605
"NM_019164",52.7280893032061,41.8491091749779,39.3429748303214,23.792796790633,54.5825418508695,49.8544921660306
"NM_019165",370.005730110429,253.041125244052,276.33756130821,155.842818978646,88.1717983744815,83.0908202767177
"NM_019166",65.4555591350145,114.841741456916,75.8757371727627,191.532014164595,217.490435990388,141.25439447042
"NM_019167",1378.20316178725,1513.38057597885,1450.06964374613,1240.79435263151,2384.83721317645,2504.59472548392
"NM_019168",16.3638897837536,5.83941058255505,7.49389996768026,4.7585593581266,10.0767769570836,9.4960937459106
"NM_019170",68.1828740989735,51.5814601459029,99.2941745717635,72.5680302114306,73.8963643519464,30.8623046742094
"NM_019172",16.3638897837536,13.6252913592951,17.7980124232406,11.8963983953165,17.6343596748963,9.4960937459106
"NM_019177",166.366212801495,83.6982183499557,108.661549531364,8.32747887672154,33.589256523612,20.17919921006
"NM_019178",229.094456972551,198.539959806872,252.919123909209,64.2405513347091,97.4088439184748,47.480468729553
"NM_019179",477.280118692814,451.581085050924,526.446472729539,107.067585557848,144.433803051532,124.636230415077
"NM_019180",30.9095695915346,15.5717615534801,11.2408499515204,2.3792796790633,8.397314130903,4.7480468729553
"NM_019181",713.647415569256,1137.71182850114,943.294658431753,1558.42818978646,1257.07792539618,1134.78320263632
"NM_019182",781.830289668229,795.133074324579,715.667446913465,367.59871041528,721.329283844568,589.944823964696
"NM_019184",6711.01302131496,15310.9345474593,3770.36842123913,122342.561097435,64023.6421282438,57947.538060983
"NM_019185",290.004491167634,203.406135292334,210.765936591007,366.409070575748,325.815788279037,367.973632654036
"NM_019186",371.823940086402,479.804902866607,336.288761049652,315.254557475887,260.316738057993,204.166015537078
"NM_019187",399.097089725991,524.573717332862,408.417548238574,701.887505323673,452.615231655672,405.958007637678
"NM_019190",15.4547847957673,43.7955793691629,24.3551748949609,17.8445975929747,9.2370455439933,28.4882812377318
"NM_019192",21.8185197116715,14.5985264563876,26.2286498868809,41.6373943836077,30.2303308712508,33.2363281106871
"NM_019194",1013.65206160474,1092.94301403489,1016.36018311664,643.595153186622,1499.76030377928,2657.71923713673
"NM_019195",1733.6632120899,1693.42906894096,1556.85771828557,1300.27634460809,1221.80920604639,1359.12841738345
"NM_019196",359.096470254594,465.206376410219,419.658398190095,616.233436877394,656.669965036615,749.004394208698
"NM_019197",507.280583296363,378.588452768986,443.076835589096,408.046464959356,523.152670355257,415.454101383589
"NM_019201",1633.6616634114,1531.87204282361,1525.00864342293,1604.82414352819,1750.83999629328,1702.17480395448
"NM_019203",5.45462992791788,5.83941058255505,3.74694998384013,4.7585593581266,0.8397314130903,13.0571289006271
"NM_019204",223.639827044633,179.075257865022,236.057848981928,385.443308008254,488.723682418555,510.415038842695
"NM_019206",1722.75395223406,1394.64589413356,1347.02851919053,278.375722450406,502.159385028,310.997070178572
"NM_019208",561.826882575541,569.342531799117,426.215560661815,883.902400772015,906.070194724434,829.721191048939
"NM_019209",742.738775184818,912.894521072773,806.530984021589,1196.77767856884,1054.70265484142,1118.16503858097
"NM_019211",316.368535819237,238.442598787665,278.21103630013,41.6373943836077,109.165083701739,58.1635741937024
"NM_019213",806.37612434386,744.524849275769,714.730709417505,1158.70920370383,959.813005162213,982.845702701747
"NM_019216",131.820223258015,152.797910243524,127.396299450564,305.737438759634,21.8330167403478,37.9843749836424
"NM_019217",227.276246996578,116.788211651101,168.612749272806,21.4135171115697,15.1151654356254,14.2441406188659
"NM_019219",288.186281191661,291.970529127753,312.870323650651,569.83748313566,485.364756766194,451.064452930753
"NM_019220",2943.68195109968,3029.68085724898,3056.57444931759,5688.85771264035,3869.4823515201,3940.8789045529
"NM_019222",2772.77021335825,2706.56680501427,2712.79178830026,1729.73632667902,1813.81985227505,1690.30468677209
"NM_019223",147.275008053783,204.379370389427,115.218712003084,340.236994106052,199.016344902401,233.841308493049
"NM_019226",4621.88975892242,4082.72123230307,4461.68069325764,2503.00222237459,3742.68290814347,3244.10302594671
"NM_019227",78.1830289668229,101.216450097621,77.7492121646827,198.669853201785,105.806158049378,119.888183542121
"NM_019229",1444.56782591025,1056.93331544246,1243.98739463492,795.869052646673,910.268851789886,767.99658170052
"NM_019231",48.1825643632746,13.6252913592951,31.8490748626411,7.13783903718989,1.6794628261806,7.12207030943295
"NM_019232",37.2733045074388,67.1532216993831,34.6592873505212,15.4653179139114,12.5959711963545,13.0571289006271
"NM_019237",1753.6635218256,1132.84565301568,1372.32043158145,223.65228983195,296.425188820876,321.680175642722
"NM_019238",1188.20021929811,2015.56988607858,2488.91152676581,5631.75500034283,4900.67252679499,4922.53759553641
"NM_019239",54.5462992791788,19.4647019418502,34.6592873505212,13.0860382348481,11.7562397832642,26.1142578012541
"NM_019243",1541.84205962479,1161.06947083136,1262.72214455412,435.408181268584,906.909926137524,807.167968402401
"NM_019244",717.283835521201,813.624541169337,694.122484506385,812.524010400116,744.841763411096,934.178222253955
"NM_019246",842.740323863312,887.590408548368,878.659771210511,750.662738744471,728.04713514929,948.422362872821
"NM_019249",5962.81961620223,6571.28337556862,5736.58042525924,5885.14828616307,7490.40420476548,7455.62060225806
"NM_019250",609.10034195083,529.439892818325,365.327623424413,126.101822990355,209.093121859485,168.555663989913
"NM_019251",853.649583719148,985.887153354711,987.321320741875,1504.89439700754,1377.99924888118,1403.04785095829
"NM_019254",1155.4724397306,1068.61213660757,1244.92413213088,431.839261749989,809.50108221905,764.435546545803
"NM_019256",1334.56612236391,1689.53612855259,1060.38684542676,1502.51511732847,1637.47625552609,1787.63964766767
"NM_019259",1957.30303913453,2011.67694569021,1752.63585494122,1744.0120047534,1262.11631387472,1712.85790941862
"NM_019262",4755.5281921564,3605.83603472774,3573.65354708753,1365.70653578233,1780.23059575144,1284.34667913441
"NM_019263",968.196812205423,2092.45545874889,865.545446267071,599.578479123951,491.242876657826,1151.40136669166
"NM_019264",676.374111061817,777.614842576914,824.328996444829,266.479324055089,557.581658291959,747.81738249046
"NM_019267",1061.83462596801,1905.59432010713,1220.56895723592,3602.22943410183,2548.58483872906,1797.13574141358
"NM_019269",253.640291648181,230.656718010924,372.821523392093,248.634726462115,536.588372964702,454.62548808547
"NM_019271",594.554662143049,714.354561265901,697.869434490225,411.615384477951,865.7630868961,827.347167612461
"NM_019275",913.650512926244,928.466282626253,1014.48670812472,917.212316278901,1159.6690814777,1078.99365187909
"NM_019277",83.6376588947408,101.216450097621,90.8635371081232,95.1711871625319,99.9280381577457,96.1479491773448
"NM_019279",29.091359615562,18.4914668447577,17.7980124232406,19.0342374325064,20.9932853272575,18.9921874918212
"NM_019280",129.092908294056,114.841741456916,118.028924490964,21.4135171115697,28.5508680450702,11.8701171823882
"NM_019282",25.4549396636168,31.1435231069603,18.7347499192007,2.3792796790633,6.7178513047224,9.4960937459106
"NM_019283",10.9092598558358,6.81264567964756,11.2408499515204,2.3792796790633,5.0383884785418,9.4960937459106
"NM_019285",579.099877347281,617.03105155665,491.787185379017,304.547798920102,191.458762184588,200.604980382361
"NM_019286",14382.9500149315,34595.5879963474,19804.504139587,34835.0337811657,20339.9742878733,56749.84323728
"NM_019287",109666.243805777,152782.33848197,121301.885301849,155677.459040951,172277.61724678,155041.535577764
"NM_019288",6659.19403699974,5056.92956449267,6253.65952302918,1582.22098657709,2922.26531755425,2073.70947176323
"NM_019289",3935.51549299275,3073.47643661814,3399.42037283896,1208.67407696416,1286.46852485434,1235.67919868662
"NM_019290",343.641685458826,248.17494975859,272.59061132437,21.4135171115697,26.8714052188896,35.6103515471647
"NM_019291",500.916848380458,415.571386458501,653.842772180103,208.186971918039,223.36855588202,395.274902173529
"NM_019292",2251.8530552421,6533.32720678201,1380.75106904509,58391.0922437319,37904.6362554831,27015.1996953974
"NM_019293",256.36760661214,690.996918935681,342.845923521372,1747.58092427199,1583.73344508831,1334.20117130044
"NM_019295",40.0006194713978,26.2773476214977,57.140987253562,4.7585593581266,20.1535539141672,4.7480468729553
"NM_019296",383.642304930224,366.909631603876,491.787185379017,97.5504668415952,68.8579758734046,18.9921874918212
"NM_019299",8719.22593977673,9697.31450742975,9250.28277260533,6001.73299043717,8095.85055360359,7956.53954735484
"NM_019300",113.638123498289,108.029095777268,103.041124555604,9.51711871625319,26.8714052188896,23.7402343647765
"NM_019302",539.099257875884,493.430194225902,579.84050999926,253.393285820241,631.478022643906,566.204589599919
"NM_019303",401.82440468995,596.593114517708,496.470872858818,1820.14895448342,1005.15850146909,1157.33642528285
"NM_019306",395.460669774046,344.525224370748,408.417548238574,231.979768708672,403.910809696434,363.22558578108
