"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001108031",168.911887333643,-1.33118653312878,0.392140663990401,0.000109970553837233,0.000542096535155414
"NM_001108033",182.394442295786,0.212061486374943,0.194320437517569,0.25229062551406,0.382584996374486
"NM_001108034",322.682000653495,0.0843376529494251,0.250266214348029,0.716250769618657,0.807585254318282
"NM_001108036",226.788920386781,0.290247928715365,0.234476114967093,0.183103091640549,0.29787846176008
"NM_001108038",887.728089971304,0.0464192127846461,0.257155627305185,0.846251231485741,0.899770892582733
"NM_001108040",249.238154346152,0.663695589937681,0.279483889611758,0.0086746311701678,0.0247302488517151
"NM_001108041",194.246474760983,-0.880145986695411,0.281410090061119,0.000591680829545384,0.00243465627334654
"NM_001108042",530.976678912644,0.0519353883217831,0.182181192128653,0.767571267060771,0.845391835168228
"NM_001108043",467.976779746781,-0.331714276387645,0.177100192327042,0.0505969791315428,0.108480002346702
"NM_001108044",685.829201773225,1.03501193440494,0.205990674836162,1.42697489307328e-07,1.31470994976432e-06
"NM_001108045",71.2654914555818,0.00396916091769016,0.349437530263636,0.991378752073796,0.994732904764609
"NM_001108046",498.918737137932,0.0698923687871656,0.166004471751164,0.664143668771929,0.76720165042998
"NM_001108047",763.794494570542,0.0201833150457326,0.308837372492776,0.942595274973429,0.963209939553524
"NM_001108048",137.467028669433,0.489348700039588,0.244468693864596,0.0300340495236559,0.0709196525549981
"NM_001108049",52.5669656690375,-0.240470675590327,0.384500290692921,0.437197667987046,0.574191503389809
"NM_001108052",705.188292321652,0.0972903721318966,0.209815398141727,0.625442097197819,0.736924313599449
"NM_001108053",282.537466548142,-0.890388600065465,0.338396789811583,0.0026562869015496,0.00899889971309161
"NM_001108055",28.6484458207341,-0.265730713754,0.353682549410412,0.368310645301114,0.507085660086465
"NM_001108056",2726.69174186832,-0.408666796123915,0.13868701984763,0.00244257983669146,0.00841520519560922
"NM_001108059",352.169304498741,-0.283200990071148,0.19353559351104,0.123678184678358,0.219527777495248
"NM_001108062",378.024480295477,0.127694445035322,0.160486829065028,0.411774251327882,0.549616696243869
"NM_001108063",39.6244404962749,0.0881136390112299,0.365797860041369,0.771289042084579,0.848371557617692
"NM_001108064",636.998724679835,-0.335070256957181,0.14019006327578,0.0141110402057935,0.0373739908709082
"NM_001108065",26.0753867321066,0.0600900980651565,0.349054089906613,0.839384065354581,0.895098730862328
"NM_001108066",38.1700141676063,1.97520741336236,0.412607248891689,1.96829892975696e-07,1.76744223864346e-06
"NM_001108067",568.344377979645,0.78010836847497,0.196208858913845,3.06145345534085e-05,0.000172894126430547
"NM_001108068",1131.22225610466,0.315004807262743,0.236664387508506,0.151867348759477,0.257883073032767
"NM_001108069",1397.28635630717,-0.359849720691506,0.151218770683331,0.0143794079319558,0.0379028537213136
"NM_001108070",31.9237201132637,1.41033211064807,0.627270626930588,0.00298878837218047,0.00998051576626181
"NM_001108071",19.1134798471798,0.116220345709888,0.434070714317566,0.720076610603409,0.809653765120087
"NM_001108072",325.520575040977,-0.487555453790243,0.249339184416564,0.0331402032359897,0.0770766108750562
"NM_001108073",283.630792813936,-0.826892655354371,0.389985796648799,0.0111439039658212,0.0304790773222722
"NM_001108074",358.852923915126,0.0900359877959392,0.195093541946331,0.62963890974621,0.740676217479112
"NM_001108076",580.391114377863,2.76707161130551,0.267957719388757,4.86506415138463e-26,6.51028645526141e-24
"NM_001108080",41.4483758932679,1.49374690010912,0.499796461310148,0.000360089044044647,0.00157295265935586
"NM_001108081",127.48700599576,0.097422346487767,0.232687434941644,0.654669824200141,0.759536052119703
"NM_001108082",280.846749221144,0.722834198291458,0.237542499978491,0.0010903490758563,0.00417897324812126
"NM_001108084",825.83045503136,-0.0781743517573027,0.207613717865238,0.689028737743587,0.786115443217939
"NM_001108085",33.6662616098891,-0.394359840771231,0.376848798413827,0.200901513512885,0.320420393572222
"NM_001108086",381.869792813921,-0.180796816956259,0.267894669711437,0.454539742758454,0.590535708890424
"NM_001108089",153.018037787234,-0.300541462319705,0.217079445882367,0.139744704388835,0.241864138999792
"NM_001108090",190.62031686212,-0.282658783819382,0.203990335310911,0.142404153533999,0.245190769924458
"NM_001108091",1477.96966954458,-0.148963419135608,0.301193379045266,0.572908463703498,0.693953479657631
"NM_001108092",24.7313609534621,2.58607777078609,0.621881954359352,2.85858226449054e-06,2.03683267456199e-05
"NM_001108094",381.644462471767,-0.136155578333623,0.192414750597072,0.458473120054173,0.59400131125579
"NM_001108097",515.805791086311,0.151772697017771,0.196385092488652,0.41789458298564,0.555421179639223
"NM_001108098",117.655005934592,1.46389247237884,0.405263761981624,4.52129385691889e-05,0.000246214181101593
"NM_001108099",922.815713439783,1.22437187882761,0.151784201416166,1.60571849683775e-16,6.38389458905819e-15
"NM_001108100",623.079000365399,-0.292824785194583,0.217550641374098,0.150885829095968,0.256708711195652
"NM_001108101",485.903715861407,0.672339149875999,0.245909529082581,0.00310100167407959,0.0103019350195808
"NM_001108102",1371.17531651464,0.295282550599627,0.275394920022026,0.235782803296712,0.363224020858462
"NM_001108103",866.584940314524,0.0369681948497266,0.151712432205907,0.79559088410319,0.863930605765889
"NM_001108104",401.498082553558,0.0281852079177588,0.179827292424438,0.871697586155391,0.916464272576708
"NM_001108106",9615.23919181947,-0.457002683830476,0.156673581149209,0.00259467186913574,0.00881699476322884
"NM_001108108",857.453433391458,1.02551611032528,0.16752198504583,2.74277867707481e-10,3.95486339336949e-09
"NM_001108109",797.496161139826,-0.38777206042718,0.149205001254871,0.00736070725372489,0.021412789155653
"NM_001108110",135.459476762357,0.347137149610757,0.305279536361884,0.196907517408618,0.315610018773703
"NM_001108112",192.466385142365,2.59224758378028,0.359661896865828,4.63009646925551e-14,1.27653388334524e-12
"NM_001108113",86.9227989470369,-0.370532615533967,0.269959163004822,0.128660572661794,0.226430226755071
"NM_001108115",233.42384960202,0.0635760461609899,0.271479871700747,0.798186303153147,0.865588959093619
"NM_001108117",3140.71586176365,-0.289371734042761,0.158417944888195,0.0592612523445852,0.123160284597026
"NM_001108118",1381.68469800715,-0.157816059664253,0.205824154581086,0.416812346030786,0.554452887985915
"NM_001108119",759.471430996299,1.86338406628328,0.300987855662985,6.9589447234681e-11,1.12294853603846e-09
"NM_001108120",279.51252910618,-0.660076212661692,0.245204162980946,0.00356304192802386,0.01157751231158
"NM_001108121",152.201746502008,-1.01291789742733,0.226786959549242,2.24748820417767e-06,1.63865036973034e-05
"NM_001108122",159.757725779001,-0.154920485550464,0.270111340625655,0.525130729587015,0.655025519581484
"NM_001108123",1065.41063153387,0.114438376853862,0.182389868421669,0.513143255818011,0.644099856564977
"NM_001108124",216.522064960662,-0.373456203001355,0.224213001757893,0.074072021317886,0.147191649750301
"NM_001108125",216.795927412146,0.31896498906186,0.253612615837607,0.171141007909567,0.282820825269831
"NM_001108127",70.8820906297139,1.29879297729329,0.31702118449203,8.04376555599095e-06,5.19201408505228e-05
"NM_001108128",682.843503455055,-0.685615826722929,0.157206593158717,6.71149603081154e-06,4.42579603041436e-05
"NM_001108129",873.024011024605,-0.871604372532729,0.154832914182184,6.86683939606526e-09,7.89003441811771e-08
"NM_001108131",723.337295397065,-0.372730545294809,0.170843411612766,0.023163087497417,0.0568864277325776
"NM_001108132",21.1254781652356,0.550029169641575,0.456240714566225,0.114416576760551,0.206869846233897
"NM_001108133",704.529879314604,-0.116556573326235,0.156133603075533,0.442291300183335,0.578320118793105
"NM_001108134",225.889970427008,-0.0184581580502382,0.187737648799866,0.916730956912171,0.946667493901492
"NM_001108138",737.345409708916,-0.246192094983528,0.15392216592191,0.0987398681832509,0.184483666537513
"NM_001108140",64.4242916780717,4.03719646759209,0.445120491465954,1.49097125243446e-20,1.03547009828882e-18
"NM_001108142",6101.26760787171,-0.288402978033401,0.173362183551229,0.0826458012189604,0.160451588247638
"NM_001108143",533.159830300275,0.205195760364188,0.153230932497457,0.168258775738101,0.279150823431234
"NM_001108144",495.582872315158,-0.0692441713414001,0.188433564784452,0.699323346700118,0.795034716467095
"NM_001108145",99.7762094205693,-0.220155142054322,0.281080797037911,0.381351452798892,0.51975700572996
"NM_001108146",82.6142045633806,0.0368448432434281,0.364852918370589,0.904898700465018,0.938600381907803
"NM_001108147",363.077578040667,0.16507856170657,0.206665866247474,0.399608991874185,0.537813648624741
"NM_001108149",434.197776667756,1.07440103993237,0.421242930109872,0.00237531414142587,0.00822477818676747
"NM_001108150",371.534905515616,0.000104254351498351,0.179634316091549,0.999040227547939,0.999040227547939
"NM_001108152",341.752560435414,-0.326189421714998,0.190329336826677,0.0716434119606138,0.143509156524975
"NM_001108153",28.2566156768284,2.16390905808198,0.524926353391986,3.39854929240868e-06,2.37228253089062e-05
"NM_001108155",138.497877472648,2.92373062726957,0.425930697696242,5.91030589937387e-13,1.3596181684241e-11
"NM_001108156",25.8142361829124,2.68238812851055,0.589522403776726,5.07331666045418e-07,4.20147197850292e-06
"NM_001108157",366.435927957547,0.0905700183196329,0.2795646853806,0.721099172842562,0.810356597455747
"NM_001108158",16.8445445034916,1.38097754516983,0.618349416670131,0.00345901842633067,0.0112896517525659
"NM_001108159",1741.83111110116,0.102928230933635,0.163809799769648,0.519269271176261,0.649609082752888
"NM_001108161",26.1704848365119,1.50607827127219,0.944916141477489,0.00881524627083178,0.0250956517799574
"NM_001108162",12.3139326271096,-0.314674750095466,0.5465377492417,0.34841317102151,0.486323355904992
"NM_001108164",4295.92580313965,-0.383487807546188,0.185323249270583,0.0299263801793568,0.0707262911281675
"NM_001108165",418.343768054566,0.107768962756629,0.152333672040994,0.467188809763001,0.601685502591586
"NM_001108166",32.5879831010718,0.0627487967623641,0.325688235063916,0.824198848800765,0.884232886966249
"NM_001108168",241.266142656347,-0.336609791288619,0.205531213995001,0.0827450256938677,0.160559003879542
"NM_001108172",103.732581233868,3.05700663671466,0.359742908886992,1.35055035305928e-18,7.05694715434259e-17
"NM_001108174",483.570045225861,-0.398002353550278,0.224748619822786,0.0574217386284186,0.12013286340011
"NM_001108175",1020.00452717949,0.829871613880967,0.210949807909765,3.33785022880798e-05,0.000186877375825233
"NM_001108178",610.474767163333,-0.595215764750808,0.276299615168093,0.0169875167438013,0.0436747941025614
"NM_001108179",682.874738269227,-0.770822581157403,0.251021649578567,0.00088019979420611,0.00347425623806606
"NM_001108181",4966.75066684579,-0.290500802826711,0.191861102745276,0.112418320190074,0.203895244205897
"NM_001108182",44.9440493224299,-0.15733047448609,0.306312019795795,0.557068891953798,0.681631809901286
"NM_001108183",1690.89518414442,-0.434366937998882,0.162628326430355,0.00558537810892176,0.0169726818026027
"NM_001108185",110.997744547373,0.51830130493288,0.318706005424326,0.0622836392063279,0.128344236355212
"NM_001108186",706.846565165037,-0.398151089139883,0.147795309961721,0.00550468960532795,0.0167925935610964
"NM_001108189",1523.94109834341,0.124373226609655,0.152452908632156,0.40129593160588,0.538974327724763
"NM_001108190",1552.15077488052,-2.44004627718692,0.373160057948831,4.78270760738359e-12,9.35483967483424e-11
"NM_001108191",37.6525361076997,1.96734740773112,0.42921139607336,5.39612754675934e-07,4.43865873842505e-06
"NM_001108192",729.72393005356,0.440403361114496,0.161781579384132,0.0048333712975011,0.0150399846679866
"NM_001108194",635.12537969862,0.24510758345488,0.162820915104304,0.119631617290453,0.213832503099551
"NM_001108197",355.05473401058,-0.0551446491925636,0.175362354895909,0.742412530121086,0.82671937213504
"NM_001108199",45.297467455365,0.359695085089367,0.356262908948744,0.229770045185237,0.355685621396118
"NM_001108200",244.009819523846,-0.659774118318604,0.178904485401043,0.000118929645201197,0.000582856184364776
"NM_001108201",334.273644657221,-1.5571746322,0.407295347604113,1.65605220511046e-05,9.94084291393713e-05
"NM_001108203",426.610423610156,0.0884538139663879,0.164853932517494,0.577579581820195,0.697472688585403
"NM_001108204",175.837146465488,-0.0256605699452049,0.25832324493378,0.911794200965786,0.943098990014822
"NM_001108205",27.5252086193567,-0.0146814433943248,0.41255231101153,0.960707903773547,0.974653090616413
"NM_001108207",396.583493742492,2.38143451947561,0.481790865007798,5.72467694394697e-08,5.64900000952609e-07
"NM_001108210",869.609078560992,0.344487121997594,0.201558186348887,0.0713274649881201,0.143006810399167
"NM_001108211",16.8833015290928,-0.067120539034799,0.414175667513348,0.830443155007576,0.88871850025497
"NM_001108212",42.7243728460596,-0.622293411805269,0.381524190495997,0.0485915115192249,0.104938920665313
"NM_001108213",684.568433811995,0.0575827392658708,0.165783361237965,0.720664343217295,0.810043728112077
"NM_001108214",476.541144424786,-1.76624431621589,0.533861170506507,8.89682470608116e-05,0.000450299158209541
"NM_001108215",245.101061485706,-0.147345530238045,0.186437979087068,0.407323933483553,0.545002502391785
"NM_001108216",118.341589529153,1.20787162007791,0.32044411305828,3.33800835338975e-05,0.000186877375825233
"NM_001108218",59.2333801597292,0.649293693254973,0.578004402721082,0.0926742663119572,0.175511688685037
"NM_001108219",840.882665213771,0.00770244534381095,0.14306991163715,0.95614838614257,0.972094528040621
