"","SRR1177960","SRR1178023","SRR1178049","SRR1178064","SRR1178074","SRR1178075"
"NM_001014100",107.430718876067,100.040628280173,157.594748831647,56.4990509737222,86.9409641147484,72.4653131556465
"NM_001014101",120.069626979134,93.258212803551,80.2841173293295,133.400537021289,74.52082638407,154.084139552006
"NM_001014102",50.555632412267,54.2593238129751,56.4962307132319,82.1328796562444,82.5939159090109,113.656122738856
"NM_001014104",56.8750864638004,33.9120773831094,62.4432023672563,111.428683864841,102.466136278096,115.944501049034
"NM_001014105",1203.85599681711,1163.18425424065,951.515464643906,935.896316592491,905.428040566451,1078.58897686404
"NM_001014106",636.684995691988,1217.44357805363,964.896150865461,1111.1480024832,1448.80906628363,1142.66356954904
"NM_001014107",83.7327661828172,172.951594653858,194.763321669299,133.923676382156,127.306411739453,149.50738293165
"NM_001014108",2347.67718014465,2124.59164805181,2302.96477302095,3630.58716442252,2834.89643702733,3184.65981499815
"NM_001014109",281.215705293235,264.514203588254,266.126981517592,256.861426186089,299.946326195882,299.777558633359
"NM_001014110",344.410245808569,347.598793176872,350.87132758744,441.529620572422,368.257083714613,398.940618741085
"NM_001014111",1142.24131981466,1212.35676644616,1384.15765247418,1263.38155649573,1127.12749905906,1151.81708278975
"NM_001014113",661.962811898121,790.15140302645,936.648035508845,472.91798222449,450.850999623624,418.773230762631
"NM_001014114",11.0590445901834,13.5648309532438,5.94697165402441,38.7123127042171,39.7444407381707,46.5303589736256
"NM_001014116",1658.85668852751,1292.05014829647,1095.729527254,1069.29685361378,1003.54712863881,1198.34744176338
"NM_001014117",581.38977274107,647.72067801739,810.274887860826,707.807555254131,765.70149109632,681.936736433137
"NM_001014119",439.20205658157,376.424058952515,399.933843733142,448.330432263703,333.480698068713,427.163951233285
"NM_001014120",97.9515377987673,33.9120773831094,62.4432023672563,71.1469530780206,69.5527712917987,154.846932322066
"NM_001014121",1151.72050089196,1059.75241822217,1146.27878631321,1085.51417380068,996.095046000403,1062.5703286928
"NM_001014122",1259.15121976802,1220.83478579194,1397.53833869574,1071.91255041812,1109.73930623611,1056.46798653232
"NM_001014124",268.576797190168,274.687826803187,188.816350015275,339.517445203201,231.635568677151,358.512601927935
"NM_001014125",2949.6051785532,1587.08522152952,2444.20534980403,1607.08411658588,1923.25832759554,3252.54837153344
"NM_001014126",1848.44031007351,1700.69068076294,1850.9949273151,1638.99561759881,1640.07918733607,1731.53958803492
"NM_001014127",339.670655269919,428.987778896334,340.464127192898,320.161288851093,363.289028622341,398.177825971026
"NM_001014128",1265.47067381956,1246.26884382927,1642.85091942424,1274.36748307396,1553.13822322133,1247.16617904718
"NM_001014129",532.414003841687,734.196475344319,704.716141001893,506.398901320029,613.55480389551,460.7268331159
"NM_001014131",94.7918107730006,101.736232149328,69.8769169347868,74.8089286040952,78.2468677032735,83.9072047065381
"NM_001014132",48.9757688993837,47.4769083363532,44.6022874051831,42.3742882302917,33.5343718728315,46.5303589736256
"NM_001014134",113.750172927601,118.692270840883,101.098518118415,152.233554012529,131.032453058656,93.0607179472513
